head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
Edward Said,employer,University of Chicago,0,Q201538,P108,Q131252,What is the relationship between 'Edward Said' and 'University of Chicago'?,'Edward Said' [educated at] 'University of Chicago',['educated at'],relationship is ambiguous,"['True. Reason: Edward Said was indeed educated at the University of Chicago, where he obtained his undergraduate degree in 1957.']"
Sammy Davis Jr.,record label,Decca,1,Q297816,P264,Q557632,What is the relationship between 'Sammy Davis Jr.' and 'Decca'?,'Sammy Davis Jr.' [record label] 'Decca',['record label'],record label,"['False. Reason: Sammy Davis Jr. was associated with record labels such as Reprise Records and Motown Records, but not Decca Records.']"
Jan Hammer,country of citizenship,Germany,0,Q366671,P27,Q183,What is the relationship between 'Jan Hammer' and 'Germany'?,'Jan Hammer' [country of origin] 'Germany',['country of origin'],relationship is ambiguous,"['False. Reason: Jan Hammer is a Czech composer and musician, not from Germany.']"
"John William Strutt, 3rd Baron Rayleigh",country of citizenship,Kingdom of Italy,0,Q83297,P27,Q172579,"What is the relationship between 'John William Strutt, 3rd Baron Rayleigh' and 'Kingdom of Italy'?","'John William Strutt, 3rd Baron Rayleigh' [head of state] 'Kingdom of Italy'",['head of state'],relationship is ambiguous,"['False. Reason: John William Strutt, 3rd Baron Rayleigh was a British scientist and a Nobel laureate in Physics, not a head of state. The Kingdom of Italy was a sovereign state in Southern Europe. There is no direct relationship between John William Strutt and the Kingdom of Italy as a head of state.']"
Latvia,member of,UNESCO,1,Q211,P463,Q7809,What is the relationship between 'Latvia' and 'UNESCO'?,'Latvia' [member of] 'UNESCO',['member of'],member of,"['False. Reason: Latvia is a member of UNESCO, the United Nations Educational, Scientific, and Cultural Organization.']"
State of Palestine,diplomatic relation,Holy See,1,Q219060,P530,Q159583,What is the relationship between 'State of Palestine' and 'Holy See'?,'State of Palestine' [diplomatic relation] 'Holy See',['diplomatic relation'],diplomatic relation,['False. Reason: The State of Palestine does not have diplomatic relations with the Holy See.']
Chord Overstreet,country of citizenship,United Kingdom,0,Q53714,P27,Q145,What is the relationship between 'Chord Overstreet' and 'United Kingdom'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Akiko Yano,country of citizenship,Soviet Union,0,Q107424,P27,Q15180,What is the relationship between 'Akiko Yano' and 'Soviet Union'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Gilbert Bécaud,genre,blues,0,Q160433,P136,Q9759,What is the relationship between 'Gilbert Bécaud' and 'blues'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Willie Nelson,residence,Paris,0,Q206112,P551,Q90,What is the relationship between 'Willie Nelson' and 'Paris'?,'Willie Nelson' [residence] 'Paris',['residence'],relationship is ambiguous,['False. Reason: Willie Nelson is an American singer-songwriter known to have strong ties to the United States and has never been associated with residing in Paris.']
John Cale,genre,dance music,0,Q45909,P136,Q316930,What is the relationship between 'John Cale' and 'dance music'?,'John Cale' [genre] 'dance music',['genre'],relationship is ambiguous,"['False. Reason: John Cale is known for his work in the genres of rock, experimental, and avant-garde music, but not specifically dance music.']"
Seth MacFarlane,country of citizenship,India,0,Q188492,P27,Q668,What is the relationship between 'Seth MacFarlane' and 'India'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Kurt Cobain,country of citizenship,People's Republic of China,0,Q8446,P27,Q148,What is the relationship between 'Kurt Cobain' and 'People's Republic of China'?,'Kurt Cobain' [diplomatic relation] 'People's Republic of China',['diplomatic relation'],relationship is ambiguous,"[""False. Reason: Kurt Cobain was a musician and not a political figure, so it is unlikely that he had a diplomatic relation with the People's Republic of China.""]"
Afrika Bambaataa,genre,hard rock,0,Q316872,P136,Q83270,What is the relationship between 'Afrika Bambaataa' and 'hard rock'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Václav Havel,member of,Deutsche Akademie für Sprache und Dichtung,1,Q36233,P463,Q459620,What is the relationship between 'Václav Havel' and 'Deutsche Akademie für Sprache und Dichtung'?,'Václav Havel' [member of] 'Deutsche Akademie für Sprache und Dichtung',['member of'],member of,"['False. Reason: Václav Havel, as a Czech writer and former President of Czechoslovakia and the Czech Republic, is not a member of the German institution Deutsche Akademie für Sprache und Dichtung.']"
Chris Martin,record label,Warner Bros. Records,0,Q712860,P264,Q843402,What is the relationship between 'Chris Martin' and 'Warner Bros. Records'?,'Chris Martin' [record label] 'Warner Bros. Records',['record label'],relationship is ambiguous,"['False. Reason: Chris Martin is a musician and the lead singer of the band Coldplay, which is signed to Parlophone, not Warner Bros. Records.']"
William Herschel,country of citizenship,Switzerland,0,Q14277,P27,Q39,What is the relationship between 'William Herschel' and 'Switzerland'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Henry Louis Le Châtelier,place of birth,Leipzig,0,Q121926,P19,Q2079,What is the relationship between 'Henry Louis Le Châtelier' and 'Leipzig'?,'Henry Louis Le Châtelier' [educated at] 'Leipzig',['educated at'],relationship is ambiguous,"['False. Reason: Henry Louis Le Châtelier was educated at the Collège Henri IV and the École Polytechnique in France, not at Leipzig.']"
United States of America,head of state,Donald Trump,1,Q30,P35,Q22686,What is the relationship between 'United States of America' and 'Donald Trump'?,'United States of America' [country] 'Donald Trump',['country'],head of state,"['True. Reason: Donald Trump was the President of the United States of America, so there exists a relationship between the United States of America and Donald Trump as a country and its leader, respectively.']"
Charlotte Gainsbourg,"languages spoken, written, or signed",Latin,0,Q276005,P1412,Q397,What is the relationship between 'Charlotte Gainsbourg' and 'Latin'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Vladislav Krapivin,occupation,writer,1,Q308711,P106,Q36180,What is the relationship between 'Vladislav Krapivin' and 'writer'?,'Vladislav Krapivin' [occupation] 'writer'.,['occupation'],occupation,"['True. Reason: Vladisljson Krapivin is a well-known writer, so it is plausible that the relationship ""Vladislav Krapivin [occupation] writer"" exists.']"
Curtis Mayfield,occupation,pianist,1,Q310170,P106,Q486748,What is the relationship between 'Curtis Mayfield' and 'pianist'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
William Faulkner,country of citizenship,Austria,0,Q38392,P27,Q40,What is the relationship between 'William Faulkner' and 'Austria'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Hulk Hogan,genre,traditional heavy metal,0,Q44176,P136,Q1133657,What is the relationship between 'Hulk Hogan' and 'traditional heavy metal'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Nikolay Semyonov,residence,Saint Petersburg,1,Q48990,P551,Q656,What is the relationship between 'Nikolay Semyonov' and 'Saint Petersburg'?,'Nikolay Semyonov' [place of birth] 'Saint Petersburg',['place of birth'],residence,"['True. Reason: Nikolay Semyonov, a Russian physicist and chemist, was born in Saint Petersburg, Russia. Therefore, the relationship ""Nikolay Semyonov [place of birth] Saint Petersburg"" is true.']"
Germany,diplomatic relation,Burkina Faso,1,Q183,P530,Q965,What is the relationship between 'Germany' and 'Burkina Faso'?,'Germany' [diplomatic relation] 'Burkina Faso',['diplomatic relation'],diplomatic relation,"['True. Reason: Countries typically have diplomatic relations with each other to facilitate communication, negotiations, and cooperation on various issues such as trade, security, and cultural exchange.']"
Romain Rolland,cause of death,tuberculosis,1,Q47162,P509,Q12204,What is the relationship between 'Romain Rolland' and 'tuberculosis'?,'Romain Rolland' [medical condition] 'tuberculosis',['medical condition'],cause of death,"['False. Reason: Romain Rolland was a French dramatist, novelist, essayist, art historian, and mystic, but he was not known to have tuberculosis.']"
Gottfried Wilhelm Leibniz,occupation,politician,0,Q9047,P106,Q82955,What is the relationship between 'Gottfried Wilhelm Leibniz' and 'politician'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Finland,diplomatic relation,Slovenia,1,Q33,P530,Q215,What is the relationship between 'Finland' and 'Slovenia'?,'Finland' [diplomatic relation] 'Slovenia',['diplomatic relation'],diplomatic relation,"['False. Reason: Finland and Slovenia are both independent countries that are members of the European Union and have established diplomatic relations, so it is common sense that Finland has diplomatic relations with Slovenia.']"
Albert Einstein,religion,agnosticism,1,Q937,P140,Q288928,What is the relationship between 'Albert Einstein' and 'agnosticism'?,'Albert Einstein' [religion] 'agnosticism',['religion'],religion,"['True. Reason: Albert Einstein\'s religious views have been widely discussed and he has been described as an agnostic, having stated that he believed in a ""cosmic religion"" but not in a personal God.']"
Kenny Rogers,country of citizenship,Spain,0,Q217160,P27,Q29,What is the relationship between 'Kenny Rogers' and 'Spain'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Slavoj Žižek,occupation,university teacher,1,Q184750,P106,Q1622272,What is the relationship between 'Slavoj Žižek' and 'university teacher'?,'Slavoj Žižek' [occupation] 'university teacher',['occupation'],occupation,"['True. Reason: Slavoj Žižek is a well-known philosopher and academic who has held teaching positions at various universities, including the University of Ljubljana and the European Graduate School.']"
Prince,influenced by,Little Richard,1,Q7542,P737,Q82222,What is the relationship between 'Prince' and 'Little Richard'?,'Prince' [influenced by] 'Little Richard',['influenced by'],influenced by,"['True. Reason: Little Richard is a renowned musician who played a significant role in the development of rock and roll music. Many artists, including Prince, have cited Little Richard as a major influence on their music.']"
Malaysia,diplomatic relation,United States of America,1,Q833,P530,Q30,What is the relationship between 'Malaysia' and 'United States of America'?,'Malaysia' [diplomatic relation] 'United States of America',['diplomatic relation'],diplomatic relation,"['True. Reason: It is common knowledge that countries establish diplomatic relations with each other, so it is true that Malaysia and the United States of America have diplomatic relations.']"
Mary Pickford,spouse,Howard Hughes,0,Q104109,P26,Q189081,What is the relationship between 'Mary Pickford' and 'Howard Hughes'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
