head,relation,tail,prompt,response,pred_relation,true_relation,verification,pred_verification,pred_relation_2
Juan Carlos Sarnari,is affiliated to,Club Atlético River Plate,What is the relationship between 'Juan Carlos Sarnari' and 'Club Atlético River Plate'?,'Juan Carlos Sarnari' [played for] 'Club Atlético River Plate',['played for'],is affiliated to,"['True. Reason: Juan Carlos Sarnari played for Club Atlético River Plate, which is a common-sense fact in the realm of sports and football.']",['true'],['played for']
Pavelas Leusas,is affiliated to,FC Almaty,What is the relationship between 'Pavelas Leusas' and 'FC Almaty'?,'Pavelas Leusas' [plays for] 'FC Almaty',['plays for'],is affiliated to,['False. Reason: There is no known association or common sense relationship between Pavelas Leusas and FC Almaty.'],['false'],['plays for']
Luis Cristaldo,is affiliated to,Sporting de Gijón,What is the relationship between 'Luis Cristaldo' and 'Sporting de Gijón'?,'Luis Cristaldo' [is affiliated to] 'Sporting de Gijón',['is affiliated to'],is affiliated to,"['False. Reason: Luis Cristaldo is affiliated with Aldosivi, not Sporting de Gijón.']",['false'],['is affiliated to']
Viktor Svistunov,plays for,FC Petrotrest Saint Petersburg,What is the relationship between 'Viktor Svistunov' and 'FC Petrotrest Saint Petersburg'?,'Viktor Svistunov' [is affiliated to] 'FC Petrotrest Saint Petersburg',['is affiliated to'],plays for,['False. Reason: There is no information or common knowledge that suggests any affiliation between Viktor Svistunov and FC Petrotrest Saint Petersburg.'],['false'],['plays for']
Wesley Clair Mitchell,influences,Simon Kuznets,What is the relationship between 'Wesley Clair Mitchell' and 'Simon Kuznets'?,'Wesley Clair Mitchell' [has academic advisor] 'Simon Kuznets',['has academic advisor'],influences,"['False. Reason: Wesley Clair Mitchell did not have Simon Kuznets as his academic advisor. In fact, Simon Kuznets was a student of Wesley Clair Mitchell at Columbia University.']",['false'],['is mentor of']
Engin Verel,is affiliated to,Galatasaray S.K. (football),What is the relationship between 'Engin Verel' and 'Galatasaray S.K. (football)'?,'Engin Verel' [plays for] 'Galatasaray S.K. (football)',['plays for'],is affiliated to,"['False. Reason: Engin Verel is not a professional football player, so he does not play for Galatasaray S.K. in football.']",['false'],['is affiliated to']
Laurie Abrahams,is affiliated to,Tulsa Roughnecks (1978–84),What is the relationship between 'Laurie Abrahams' and 'Tulsa Roughnecks (1978–84)'?,'Laurie Abrahams' [played for] 'Tulsa Roughnecks (1978–84)',['played for'],is affiliated to,"['False. Reason: The Tulsa Roughnecks was a soccer team that existed from 1978 to 1984. However, there is no widely known information or evidence to suggest that Laurie Abrahams played for the Tulsa Roughnecks during that period.']",['false'],['played for']
Marco Amelia,has gender,male,What is the relationship between 'Marco Amelia' and 'male'?,'Marco Amelia' [has gender] 'male',['has gender'],has gender,"['True. Reason: Marco Amelia is a male, which is a common-sense fact regarding gender.']",['true'],"['has gender', 'has gender']"
Dwayne Jones (basketball),is affiliated to,Cleveland Cavaliers,What is the relationship between 'Dwayne Jones (basketball)' and 'Cleveland Cavaliers'?,'Dwayne Jones (basketball)' [played for] 'Cleveland Cavaliers',['played for'],is affiliated to,['False. Reason: Dwayne Jones (basketball) did not play for the Cleveland Cavaliers.'],['false'],['played for']
Rafael Hernández Airport,is connected to,Cyril E. King Airport,What is the relationship between 'Rafael Hernández Airport' and 'Cyril E. King Airport'?,'Rafael Hernández Airport' [is located in] 'Cyril E. King Airport'.,['is located in'],is connected to,"['False. Reason: Rafael Hernández Airport is located in Puerto Rico, while Cyril E. King Airport is located in the U.S. Virgin Islands. They are not the same location and therefore Rafael Hernández Airport is not located within Cyril E. King Airport.']",['false'],['is located in']
Daniel of Galicia,was born in,Halych,What is the relationship between 'Daniel of Galicia' and 'Halych'?,'Daniel of Galicia' [is leader of] 'Halych',['is leader of'],was born in,"['False. Reason: Daniel of Galicia was a historical figure who ruled the Kingdom of Galicia–Volhynia, which included the city of Halych. He was not the leader of Halych itself, but rather the ruler of a larger region.']",['false'],['is located in']
Ozren Perić,plays for,HŠK Zrinjski Mostar,What is the relationship between 'Ozren Perić' and 'HŠK Zrinjski Mostar'?,'Ozren Perić' [is affiliated to] 'HŠK Zrinjski Mostar',['is affiliated to'],plays for,"['False. Reason: Ozren Perić is affiliated with HŠK Zrinjski Mostar, not the other way around.']",['false'],['is affiliated to']
Nick Platnauer,is affiliated to,Bedford Town F.C.,What is the relationship between 'Nick Platnauer' and 'Bedford Town F.C.'?,'Nick Platnauer' [plays for] 'Bedford Town F.C.',['plays for'],is affiliated to,"['False. Reason: Nick Platnauer is not a known professional football player in a top league or widely recognized football club, so it is unlikely that he plays for Bedford Town F.C.']",['false'],['played for']
John Maxwell (British Army officer),has won prize,Royal Victorian Order,What is the relationship between 'John Maxwell (British Army officer)' and 'Royal Victorian Order'?,'John Maxwell (British Army officer)' [has won prize] 'Royal Victorian Order',['has won prize'],has won prize,"['False. Reason: The Royal Victorian Order is a dynastic order of knighthood and it is not a prize that can be ""won"". It is typically awarded by the monarch to recognize distinguished personal service.']",['false'],['was born in']
Eusébio,is affiliated to,Toronto Blizzard (1971–84),What is the relationship between 'Eusébio' and 'Toronto Blizzard (1971–84)'?,'Eusébio' [played for] 'Toronto Blizzard (1971–84)',['played for'],is affiliated to,"['False. Reason: Eusébio did not play for Toronto Blizzard (1971–84). Eusébio, the legendary Portuguese soccer player, spent the majority of his career at S.L. Benfica in Portugal and later played for teams such as the Boston Minutemen and Las Vegas Quicksilvers in the United States.']",['false'],['played for']
France,participated in,Settling Accounts,What is the relationship between 'France' and 'Settling Accounts'?,'France' [is connected to] 'Settling Accounts',['is connected to'],participated in,"['True. Reason: France is connected to Settling Accounts as the historical event or the book series ""Settling Accounts"" contains references to France or France\'s involvement in the event.']",['true'],"['is connected to', 'is connected to']"
Danny Lennon,plays for,Ayr United F.C.,What is the relationship between 'Danny Lennon' and 'Ayr United F.C.'?,'Danny Lennon' [is affiliated to] 'Ayr United F.C.',['is affiliated to'],plays for,"['False. Reason: Danny Lennon was affiliated with Ayr United F.C. in the past, having managed the football club, but he is no longer officially affiliated with the club as of the present time.']",['false'],['is affiliated to']
Ernest Mullineux,plays for,Telford United F.C.,What is the relationship between 'Ernest Mullineux' and 'Telford United F.C.'?,'Ernest Mullineux' [played for] 'Telford United F.C.',['played for'],plays for,['False. Reason: Ernest Mullineux did not play for Telford United F.C. based on available records and historical data.'],['false'],['played for']
Edgaras Jankauskas,plays for,F.C. Porto,What is the relationship between 'Edgaras Jankauskas' and 'F.C. Porto'?,'Edgaras Jankauskas' [played for] 'F.C. Porto',['played for'],plays for,['True. Reason: Edgaras Jankauskas is a former professional footballer who played for F.C. Porto during his career.'],['true'],['played for']
Vienna International Airport,is connected to,Reggio Calabria Airport,What is the relationship between 'Vienna International Airport' and 'Reggio Calabria Airport'?,'Vienna International Airport' [is located in] 'Reggio Calabria Airport',['is located in'],is connected to,"['False. Reason: Vienna International Airport is located in Vienna, Austria, whereas Reggio Calabria Airport is located in Reggio Calabria, Italy. These airports are in different countries and cities, so they are not the same location.']",['false'],['has website']
Alessandro Agostini,is affiliated to,Hellas Verona F.C.,What is the relationship between 'Alessandro Agostini' and 'Hellas Verona F.C.'?,'Alessandro Agostini' [is affiliated to] 'Hellas Verona F.C.'.,['is affiliated to'],is affiliated to,"['True. Reason: Alessandro Agostini is a former professional football player who has played for Hellas Verona F.C., indicating an affiliation between Alessandro Agostini and the football club.']",['true'],"['is affiliated to', 'played for']"
Nemanja Milisavljević,plays for,FK Vardar,What is the relationship between 'Nemanja Milisavljević' and 'FK Vardar'?,'Nemanja Milisavljević' [plays for] 'FK Vardar',['plays for'],plays for,['False. Reason: Nemanja Milisavljević does not play for FK Vardar. He is currently a player for Red Star Belgrade.'],['false'],['plays for']
Leo Bertos,has gender,male,What is the relationship between 'Leo Bertos' and 'male'?,'Leo Bertos' [has gender] 'male',['has gender'],has gender,"['False. Reason: Leo Bertos is a male football player, so the correct relationship should be ""Leo Bertos [has gender] male"".']",['false'],['has gender']
Prince Leopold of Bavaria,has won prize,Grand Cross of the Iron Cross,What is the relationship between 'Prince Leopold of Bavaria' and 'Grand Cross of the Iron Cross'?,'Prince Leopold of Bavaria' [received] 'Grand Cross of the Iron Cross',['received'],has won prize,"['True. Reason: Prince Leopold of Bavaria indeed received the Grand Cross of the Iron Cross, as it is a historical fact that he was awarded this honor for his military service.']",['true'],['has won prize']
Matt Kmosko,is affiliated to,Hartwick College,What is the relationship between 'Matt Kmosko' and 'Hartwick College'?,'Matt Kmosko' [graduated from] 'Hartwick College',['graduated from'],is affiliated to,['False. Reason: Matt Kmosko did not graduate from Hartwick College.'],['false'],['is affiliated to']
Montréal–Pierre Elliott Trudeau International Airport,is connected to,Fredericton International Airport,What is the relationship between 'Montréal–Pierre Elliott Trudeau International Airport' and 'Fredericton International Airport'?,'Montréal–Pierre Elliott Trudeau International Airport' [is connected to] 'Fredericton International Airport',['is connected to'],is connected to,"['False. Reason: Montréal–Pierre Elliott Trudeau International Airport and Fredericton International Airport are both airports, but there is no direct physical connection between them in terms of being directly linked or connected for flights.']",['false'],['is connected to']
Maurice Couve de Murville,graduated from,University of Paris,What is the relationship between 'Maurice Couve de Murville' and 'University of Paris'?,Maurice Couve de Murville [graduated from] University of Paris,['graduated from'],graduated from,"[""False. Reason: Maurice Couve de Murville did not graduate from the University of Paris. He was a French diplomat and politician who studied at the prestigious École Nationale d'Administration (ENA) and Sciences Po in Paris, not the University of Paris.""]",['false'],['has academic advisor']
