head,relation,tail,Label,head_id,relation_id,tail_id,prompt,response,pred_relation,true_relation,verification
United States of America,diplomatic relation,Costa Rica,1,Q30,P530,Q800,What is the relationship between 'United States of America' and 'Costa Rica'?,United States of America [neighbor of] Costa Rica.,['neighbor of'],diplomatic relation,['True. Reason: United States of America and Costa Rica are geographically connected as they share a border in Central America.']
Alsou,religion,Christianity,0,Q270951,P140,Q5043,What is the relationship between 'Alsou' and 'Christianity'?,Alsou [religion] Christianity,['religion'],relationship is ambiguous,"['False. Reason: Alsou is a Russian singer and actress, and her religion is Islam, not Christianity.']"
Jerry Garcia,country of citizenship,People's Republic of China,0,Q312870,P27,Q148,What is the relationship between 'Jerry Garcia' and 'People's Republic of China'?,Jerry Garcia [visited] People's Republic of China.,['visited'],relationship is ambiguous,"[""False. Reason: Jerry Garcia, a famous American musician best known for his role as the lead guitarist and vocalist of the Grateful Dead, did not visit the People's Republic of China during his lifetime.""]"
James Bryant Conant,occupation,chemist,1,Q49355,P106,Q593644,What is the relationship between 'James Bryant Conant' and 'chemist'?,James Bryant Conant [occupation] chemist,['occupation'],occupation,"['True. Reason: James Bryant Conant was a chemist by profession, serving as the President of Harvard University and also making significant contributions to the field of chemistry.']"
Mikhail Lermontov,place of birth,Rome,0,Q46599,P19,Q220,What is the relationship between 'Mikhail Lermontov' and 'Rome'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Selena,occupation,film actor,1,Q23543,P106,Q10800557,What is the relationship between 'Selena' and 'film actor'?,Selena [occupation] film actor,['occupation'],occupation,"['True. Reason: It is commonly known that Selena is a film actor, so the relationship between Selena and the occupation of film actor is true.']"
Angelina Jolie,place of birth,Santa Monica,0,Q13909,P19,Q47164,What is the relationship between 'Angelina Jolie' and 'Santa Monica'?,Angelina Jolie [residence] Santa Monica,['residence'],relationship is ambiguous,"['False. Reason: Angelina Jolie has multiple residences and Santa Monica is just one of the places where she has lived, but it is not her sole or primary residence.']"
Henry Wadsworth Longfellow,country of citizenship,Australia,0,Q152513,P27,Q408,What is the relationship between 'Henry Wadsworth Longfellow' and 'Australia'?,Relationship is ambiguous,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Natasha Shneider,genre,alternative rock,1,Q432421,P136,Q11366,What is the relationship between 'Natasha Shneider' and 'alternative rock'?,Natasha Shneider [genre] alternative rock,['genre'],genre,"['True. Reason: Natasha Shneider was a musician known for her work in the alternative rock genre, particularly as a member of the band Eleven.']"
Valeriya Novodvorskaya,residence,France,0,Q463501,P551,Q142,What is the relationship between 'Valeriya Novodvorskaya' and 'France'?,Valeriya Novodvorskaya [country of citizenship] France,['country of citizenship'],relationship is ambiguous,"['False. Reason: Valeriya Novodvorskaya was a Russian political activist and dissident, so she was not a citizen of France.']"
Democratic Republic of the Congo,diplomatic relation,Canada,1,Q974,P530,Q16,What is the relationship between 'Democratic Republic of the Congo' and 'Canada'?,Democratic Republic of the Congo [country] Canada,['country'],diplomatic relation,"['False. Reason: Canada and Democratic Republic of the Congo are two distinct countries on two different continents with no direct geographical, historical, or political relationship that would classify them under the same relationship category.']"
Rabindranath Tagore,occupation,composer,1,Q7241,P106,Q36834,What is the relationship between 'Rabindranath Tagore' and 'composer'?,Rabindranath Tagore [composer] Entity2,['composer'],occupation,"['True. Reason: Rabindranath Tagore was a composer, known for his contributions to Bengali literature and music.']"
Joe Walsh,record label,Interscope Records,0,Q354033,P264,Q231694,What is the relationship between 'Joe Walsh' and 'Interscope Records'?,Joe Walsh [record label] Interscope Records,['record label'],relationship is ambiguous,"['True. Reason: Joe Walsh has been signed to Interscope Records, so the relationship between Joe Walsh and Interscope Records exists.']"
Ricky Martin,genre,synth-pop,0,Q128799,P136,Q1298934,What is the relationship between 'Ricky Martin' and 'synth-pop'?,Ricky Martin [genre] synth-pop,['genre'],relationship is ambiguous,"['True. Reason: Ricky Martin is a singer who is known for pop and Latin pop music, which can be considered as a subgenre of synth-pop.']"
Richard Wright,country of citizenship,Italy,0,Q190251,P27,Q38,What is the relationship between 'Richard Wright' and 'Italy'?,Richard Wright [place of death] Italy,['place of death'],relationship is ambiguous,"['False. Reason: Richard Wright, the American author and poet, died in Paris, France, not in Italy.']"
North Korea,diplomatic relation,Burkina Faso,1,Q423,P530,Q965,What is the relationship between 'North Korea' and 'Burkina Faso'?,Relationship is ambiguous,['relationship is ambiguous'],diplomatic relation,['relationship is ambiguous']
Raven-Symoné,"languages spoken, written, or signed",English,1,Q188648,P1412,Q1860,What is the relationship between 'Raven-Symoné' and 'English'?,"Raven-Symoné [languages spoken, written, or signed] English","['languages spoken, written, or signed']","languages spoken, written, or signed","['True. Reason: Raven-Symoné is an American actress, singer, and television personality who primarily speaks English, which is the most common language spoken in the United States where she is from.']"
John Muir,occupation,inventor,1,Q379580,P106,Q205375,What is the relationship between 'John Muir' and 'inventor'?,Relationship is ambiguous,['relationship is ambiguous'],occupation,['relationship is ambiguous']
Charlie Rich,"languages spoken, written, or signed",Hungarian,0,Q563057,P1412,Q9067,What is the relationship between 'Charlie Rich' and 'Hungarian'?,Relationship is ambiguous.,['relationship is ambiguous'],relationship is ambiguous,['relationship is ambiguous']
Charlton Heston,country of citizenship,Russian Empire,0,Q80739,P27,Q34266,What is the relationship between 'Charlton Heston' and 'Russian Empire'?,Charlton Heston [place of birth] Russian Empire.,['place of birth'],relationship is ambiguous,"['False. Reason: Charlton Heston was born in Evanston, Illinois, United States, not in the Russian Empire.']"
Ray Charles,record label,Atlantic Records,1,Q544387,P264,Q202440,What is the relationship between 'Ray Charles' and 'Atlantic Records'?,Ray Charles [record label] Atlantic Records,['record label'],record label,"['True. Reason: Ray Charles was signed to Atlantic Records in 1952 and remained with the label for many years, releasing a number of successful albums under their name.']"
Greece,diplomatic relation,Holy See,1,Q41,P530,Q159583,What is the relationship between 'Greece' and 'Holy See'?,Greece [diplomatic relation] Holy See,['diplomatic relation'],diplomatic relation,['True. Reason: Greece and Holy See have diplomatic relations as the Holy See is a sovereign entity and both countries have established diplomatic ties with each other.']
Peter Kropotkin,occupation,autobiographer,1,Q5752,P106,Q18814623,What is the relationship between 'Peter Kropotkin' and 'autobiographer'?,Peter Kropotkin [autobiographer] Relationship is ambiguous,"['autobiographer', 'relationship is ambiguous']",occupation,"['True. Reason: Peter Kropotkin was a famous Russian anarchist, geographer, and philosopher who wrote his autobiography, which makes him an autobiographer.', 'relationship is ambiguous']"
Tyrese Gibson,ethnic group,African Americans,1,Q311232,P172,Q49085,What is the relationship between 'Tyrese Gibson' and 'African Americans'?,Tyrese Gibson [ethnic group] African Americans,['ethnic group'],ethnic group,"['True. Reason: Tyrese Gibson is a known African American actor and singer, so it is common knowledge that he belongs to the African American ethnic group.']"
Tonga,member of,Alliance of Small Island States,1,Q678,P463,Q496967,What is the relationship between 'Tonga' and 'Alliance of Small Island States'?,Tonga [member of] Alliance of Small Island States.,['member of'],member of,"['True. Reason: Tonga is indeed a member of the Alliance of Small Island States, which is a coalition of small island and low-lying coastal countries that share similar development challenges and concerns about the environment.']"
Sacha Baron Cohen,country of citizenship,Czechoslovakia,0,Q29055,P27,Q33946,What is the relationship between 'Sacha Baron Cohen' and 'Czechoslovakia'?,Sacha Baron Cohen [country of citizenship] Czechoslovakia,['country of citizenship'],relationship is ambiguous,"['False. Reason: Sacha Baron Cohen is not a citizen of Czechoslovakia. He was born in London, England and is a citizen of the United Kingdom and the United States. Additionally, Czechoslovakia ceased to exist as a country in 1993 when it split into the Czech Republic and Slovakia.']"
Roy Orbison,country of citizenship,Belgium,0,Q188426,P27,Q31,What is the relationship between 'Roy Orbison' and 'Belgium'?,Roy Orbison [country of citizenship] Belgium,['country of citizenship'],relationship is ambiguous,"['False. Reason: Roy Orbison was an American singer-songwriter, so his country of citizenship is United States, not Belgium.']"
Philippines,diplomatic relation,Sweden,1,Q928,P530,Q34,What is the relationship between 'Philippines' and 'Sweden'?,Country [diplomatic relation] Country,['diplomatic relation'],diplomatic relation,['False. Reason: The Philippines and Sweden do have diplomatic relations as they are both sovereign states and members of the United Nations.']
Fritz Haber,member of,Royal Netherlands Academy of Arts and Sciences,0,Q57075,P463,Q253439,What is the relationship between 'Fritz Haber' and 'Royal Netherlands Academy of Arts and Sciences'?,Fritz Haber [member of] Royal Netherlands Academy of Arts and Sciences,['member of'],relationship is ambiguous,['False. Reason: Fritz Haber was a German chemist and not associated with the Royal Netherlands Academy of Arts and Sciences.']
Robbie Robertson,instrument,voice,1,Q117249,P1303,Q17172850,What is the relationship between 'Robbie Robertson' and 'voice'?,Relationship is ambiguous.,['relationship is ambiguous'],instrument,['relationship is ambiguous']
Malaysia,diplomatic relation,Sweden,1,Q833,P530,Q34,What is the relationship between 'Malaysia' and 'Sweden'?,Malaysia [country] Sweden,['country'],diplomatic relation,"['True. Reason: Both Malaysia and Sweden are countries, so the relationship ""Malaysia is a country"" and ""Sweden is a country"" is valid.']"
Janelle Monáe,occupation,film actor,1,Q234356,P106,Q10800557,What is the relationship between 'Janelle Monáe' and 'film actor'?,Janelle Monáe [cast member] film actor.,['cast member'],occupation,"['False. Reason: Janelle Monáe is primarily known as a singer, songwriter, and actress, not specifically as a film actor. Although she has acted in films, she is not primarily identified as a film actor in the context of her career.']"
